logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000088769	0.224146572022857	7.41387391336296	8.67536398382432	5.84894846333619e-18	9.01136855294456e-16	29.9048932539748
ENSMUSG00000054676	0.421657979526488	6.9658632395638	8.6530929243606	7.08668697920918e-18	1.07956519173166e-15	29.8532783053048
ENSMUSG00000032175	-0.078501121982316	7.26714802274618	-8.64398606246875	7.66433112864548e-18	1.15458890491306e-15	29.7409074864912
ENSMUSG00000068250	0.129363267732637	7.26368431368457	8.62418120177909	9.08585798316943e-18	1.35369299489902e-15	29.5927990705594
ENSMUSG00000029649	0.142468221006353	6.52302199407404	8.62152149094935	9.29559443473742e-18	1.36988771028446e-15	29.591894935442
ENSMUSG00000058966	-0.15420904500071	7.1233108937149	-8.59331384782868	1.18362526721278e-17	1.72554745944848e-15	29.3570442996672
ENSMUSG00000081984	0.487208476026757	7.00422305599631	8.59108439251177	1.20640851391548e-17	1.74005176932618e-15	29.3385118007236
ENSMUSG00000052364	0.232226144810999	7.24401309030831	8.52976903854199	2.03435934109248e-17	2.90335199437177e-15	28.8169998124214
ENSMUSG00000092765	0.526266581014301	7.30058938629236	8.52282411116356	2.15791906520456e-17	3.04761111312952e-15	28.7497840188467
ENSMUSG00000030423	0.247967577155983	7.14726471076959	8.50880029319088	2.4304368322837e-17	3.39709923423736e-15	28.6561894033065
ENSMUSG00000063172	0.312296592556542	6.73176574016089	8.49206983963332	2.80025399759969e-17	3.87406568361802e-15	28.5149017482233
ENSMUSG00000031429	0.209086222904093	6.38223451155146	8.47244270013919	3.30533741291647e-17	4.52664289336581e-15	28.355621461225
ENSMUSG00000030051	-0.375719284072427	7.03091077651927	-8.46886327835814	3.40669288987074e-17	4.57306358424431e-15	28.3258214028744
ENSMUSG00000085035	0.150440009589197	7.27953376494018	8.46999907565159	3.37420367500716e-17	4.57306358424431e-15	28.3009328912222
ENSMUSG00000059361	0.322457390084305	7.06514204139297	8.45382005193474	3.86726206744899e-17	5.14042540298758e-15	28.2047297498261
ENSMUSG00000041324	0.43110453275204	6.72932277104087	8.44198612784159	4.27229150387545e-17	5.62366293296538e-15	28.1061466472184
ENSMUSG00000047767	-0.170624265059415	7.24892203055945	-8.38836178227072	6.69828452125821e-17	8.5674850508697e-15	27.628216079546
