logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000030286	-0.339372099590319	6.94198323752226	-5.67049990555173	1.53886030762618e-08	1.06181361226206e-06	9.17814957046307
ENSMUSG00000047909	0.197640973960945	7.45892692582154	5.67611217771471	1.48968492988656e-08	1.03864577022509e-06	9.15353827670536
ENSMUSG00000030752	0.111798700938859	7.63266613967325	5.71560963405419	1.18430418977018e-08	8.76187716398303e-07	9.12226068897076
ENSMUSG00000019338	0.164786789846787	7.53469728240588	5.6802241748772	1.45462795362923e-08	1.01954107676213e-06	9.1162486738739
ENSMUSG00000088947	0.327691847504901	7.09503891095033	5.64837994777902	1.74849775341778e-08	1.20024456609611e-06	9.05777200963382
ENSMUSG00000049336	0.244213440005574	7.41470155659541	5.64136661067073	1.82057706264737e-08	1.23697065016709e-06	8.98978926037007
ENSMUSG00000077212	0.175060724077083	7.51711612690773	5.64387596270527	1.79446172750896e-08	1.22547932437112e-06	8.93234158168925
ENSMUSG00000033396	0.256418535423804	7.44650411349965	5.62838661932477	1.96166762099544e-08	1.32286389936088e-06	8.9033414065321
ENSMUSG00000021007	0.241034579410504	7.50164308955158	5.62626582691912	1.98570775017932e-08	1.32882764367528e-06	8.86668425619883
ENSMUSG00000026687	0.257376492620993	7.22630271886446	5.61200982012574	2.15489549931437e-08	1.42769867484425e-06	8.86116290138915
ENSMUSG00000029547	0.208174401975675	7.48023353192224	5.62792622107568	1.96686229686457e-08	1.32286389936088e-06	8.86023514474278
ENSMUSG00000073478	-0.22670381853911	7.25727174587302	-5.61336635821635	2.13821194944632e-08	1.42372842653883e-06	8.85258144863212
ENSMUSG00000052752	0.248783785106477	7.38214378230102	5.60745583356612	2.2118329727353e-08	1.45816731177802e-06	8.81841269487871
ENSMUSG00000025195	0.397594060856422	7.17859655899152	5.60206146917367	2.28116919787087e-08	1.49096211530329e-06	8.80686571676567
ENSMUSG00000034459	0.277605656926104	7.02918449846536	5.60184693494437	2.28396989954097e-08	1.49096211530329e-06	8.80677743368661
ENSMUSG00000004151	-0.284868252499216	6.86832623625988	-5.59685906478409	2.35003491454189e-08	1.52660560765631e-06	8.77996558627146
ENSMUSG00000074896	0.325715500166387	7.19315195978661	5.57650188227768	2.63943717159539e-08	1.68178874708784e-06	8.67077011068844
ENSMUSG00000085566	0.239911610608323	7.45893588520518	5.58443391706755	2.52277865947818e-08	1.63086618486752e-06	8.64956998679433
ENSMUSG00000014599	0.260357378477031	7.42400395884788	5.57937118590145	2.59664539178842e-08	1.66247724434838e-06	8.64815539402238
ENSMUSG00000024335	0.251048726385577	7.43476382878534	5.57530156781609	2.65754063642662e-08	1.68526041215682e-06	8.63600127808493
