logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000037112	0.00257708301702753	6.88706662304316	0.0682749950747841	0.945568891793767	0.999992724696631	-5.59688731870343
ENSMUSG00000030850	0.00249100729170415	6.87691223654512	0.0652329871824786	0.947990563369751	0.999992724696631	-5.59691493048647
ENSMUSG00000083076	0.00333006753596621	6.84849878216321	0.121751774023559	0.903099485058919	0.999992724696631	-5.59699187754576
ENSMUSG00000033885	0.00193660878298463	6.95400783350714	0.0581179918162188	0.953656483335985	0.999992724696631	-5.5970306228236
ENSMUSG00000025377	0.00230362907515236	6.96787694423422	0.0581541735155092	0.95362766441044	0.999992724696631	-5.59703081812687
ENSMUSG00000033107	0.0019135730983475	6.92467277067274	0.0573331967320382	0.954281591854537	0.999992724696631	-5.59707803428192
ENSMUSG00000030084	0.00197464575596218	6.93961750623425	0.0708963466312747	0.943482497564826	0.999992724696631	-5.59708632770336
ENSMUSG00000047904	0.00308051883568528	6.84644420888166	0.0569244644531022	0.954607168297346	0.999992724696631	-5.5971316065683
ENSMUSG00000025245	0.00268203973836467	6.93775964551709	0.0640136954991245	0.94896134925347	0.999992724696631	-5.59713736623059
ENSMUSG00000040412	0.00196652150653343	6.98804141073945	0.0557330255592478	0.955556254156325	0.999992724696631	-5.59714507306942
ENSMUSG00000044583	0.00244093179417604	6.9158276168475	0.0544555775893696	0.956573923795922	0.999992724696631	-5.59720188978918
ENSMUSG00000029276	0.00227754049850049	6.98245242760947	0.0579472853739409	0.953792452787521	0.999992724696631	-5.59720383379139
ENSMUSG00000021982	0.00236863903261408	6.90841101471089	0.0661962102586752	0.947223710866718	0.999992724696631	-5.597204005672
ENSMUSG00000050640	0.00318947228917654	6.89739622028334	0.0563940252078094	0.95502970193465	0.999992724696631	-5.5972239395262
ENSMUSG00000021725	0.00247440819862277	6.89415591689961	0.0551933986070715	0.955986135301238	0.999992724696631	-5.59725492655152
ENSMUSG00000063785	0.00246218437364565	7.08019740679662	0.0610219983727453	0.951343621927636	0.999992724696631	-5.59725559196254
ENSMUSG00000022094	0.00298615723166051	6.98457273528721	0.0643123206373775	0.948723580322266	0.999992724696631	-5.59726310420273
ENSMUSG00000103941	0.00320592452462343	7.13069368857299	0.0519063737645082	0.958604938483266	0.999992724696631	-5.59731986868718
ENSMUSG00000071847	0.00238579030806196	6.99156396650051	0.0566659346910049	0.954813104566329	0.999992724696631	-5.59732718829979
ENSMUSG00000089682	0.00311634495901369	6.81712216945654	0.051829666458002	0.958666057352075	0.999992724696631	-5.59735120047734
ENSMUSG00000021708	0.00230052272668235	6.96222210524815	0.0510265602765	0.959305971040798	0.999992724696631	-5.59736214316628
ENSMUSG00000092035	0.00259383280415815	6.87097819860486	0.0544282181215432	0.956595720297489	0.999992724696631	-5.59736476991012
ENSMUSG00000036918	0.00343210399527383	7.04586541394847	0.0640038600848154	0.948969180406228	0.999992724696631	-5.59736845202421
ENSMUSG00000040599	0.00215706613853062	6.89143083391506	0.0588828303242612	0.953047298153333	0.999992724696631	-5.59739188827987
ENSMUSG00000035168	0.00211844641536363	6.89791782784632	0.0497901978086325	0.960291153752465	0.999992724696631	-5.59742633468907
ENSMUSG00000036402	0.00299545819611513	7.0135329809488	0.0635113030561819	0.949361370412867	0.999992724696631	-5.59745111306011
ENSMUSG00000030259	0.00214581489743626	6.971760180534	0.0501649960258971	0.959992493173418	0.999992724696631	-5.59745459392218
ENSMUSG00000022799	0.00203411756018568	6.982164063359	0.0487910501124153	0.961087358701521	0.999992724696631	-5.5974557955362
ENSMUSG00000069565	0.00291534215970835	7.16265969966	0.0665258241915104	0.946961305934013	0.999992724696631	-5.59745620717573
ENSMUSG00000028906	0.00250781173837922	7.11383211886491	0.067514031174509	0.946174631114569	0.999992724696631	-5.59748270140641
ENSMUSG00000001053	-0.00256621390290412	6.69472213124774	-0.0534280588653865	0.957392540579218	0.999992724696631	-5.59749563607188
ENSMUSG00000029708	0.00237622414152128	6.99670417079998	0.0517027758461382	0.958767161822111	0.999992724696631	-5.59749633174993
ENSMUSG00000040325	0.00195709706802472	6.86913386198326	0.0489446283925309	0.960964972061547	0.999992724696631	-5.5974985790743
ENSMUSG00000027067	0.00221053035934649	6.88063350988616	0.0527548995654962	0.957928866179343	0.999992724696631	-5.59750097783014
ENSMUSG00000024780	0.00207793470257212	6.91244895934065	0.0497690095656649	0.960308037918833	0.999992724696631	-5.5975043674488
ENSMUSG00000033697	0.00179985732215382	6.97402599720219	0.0514342176637719	0.958981146999355	0.999992724696631	-5.59752583970317
ENSMUSG00000015176	0.00166485348174295	6.82147009797467	0.0480735582029865	0.961659140616759	0.999992724696631	-5.59752895443007
ENSMUSG00000027304	0.00225736277627409	6.83685091260807	0.0542873951414687	0.956707910430953	0.999992724696631	-5.5975574901156
ENSMUSG00000069206	0.00147468597870049	6.87778295975157	0.0538179673979399	0.957081897914575	0.999992724696631	-5.59757327947658
ENSMUSG00000032422	0.00197473635227041	6.91657050250059	0.0477297558317272	0.961933129778641	0.999992724696631	-5.59757876259817
ENSMUSG00000087620	0.00178146211393404	6.98416654508705	0.046057276397561	0.963266055686147	0.999992724696631	-5.59759461121854
ENSMUSG00000079184	0.00260984744542103	6.79420855282645	0.0609746332241725	0.951381342100314	0.999992724696631	-5.59760881793164
ENSMUSG00000022335	0.00214677793347118	7.04451476616849	0.044774401264877	0.964288546123517	0.999992724696631	-5.59762001144305
ENSMUSG00000059839	0.00208345494396234	6.82601998281268	0.0547485394356753	0.956340531553391	0.999992724696631	-5.59764012317927
ENSMUSG00000025962	0.00231693181641734	6.90145698443795	0.0580335502369103	0.953723741761199	0.999992724696631	-5.59764713290227
ENSMUSG00000029817	0.00182649009359714	6.88246094002411	0.0527409089211021	0.957940013135709	0.999992724696631	-5.59765436559034
ENSMUSG00000024817	0.00145632371620597	6.78474688276658	0.0758946253202619	0.939505338696145	0.999992724696631	-5.5976620450845
ENSMUSG00000027259	0.00176950610583848	6.93972266605809	0.0563946115111112	0.955029234894207	0.999992724696631	-5.59767570604733
ENSMUSG00000017478	0.00216635725951608	7.08834625829393	0.0445569658842106	0.964461854592711	0.999992724696631	-5.59767744973718
ENSMUSG00000050721	0.00185484338943631	7.08870222668364	0.0553062276983058	0.955896251591118	0.999992724696631	-5.59768338902987
ENSMUSG00000058099	0.0026758225633543	7.07815378221549	0.0482305957488874	0.961533992939503	0.999992724696631	-5.59770625782503
ENSMUSG00000025582	0.00180031607905295	6.83606326515183	0.04512061989877	0.964012593501314	0.999992724696631	-5.59774109606294
ENSMUSG00000024589	0.00158857410446434	6.85915423348609	0.0446439771090943	0.964392501454025	0.999992724696631	-5.59774180782587
ENSMUSG00000018765	0.00188403246923308	6.92504888281969	0.0532601993390179	0.957526277351743	0.999992724696631	-5.59775014379381
ENSMUSG00000042605	0.00141820997803688	6.8902628258894	0.0446456396794981	0.96439117628882	0.999992724696631	-5.59775211851806
ENSMUSG00000026463	0.00169764343979661	6.90981038205407	0.0449098627595911	0.964180576395582	0.999992724696631	-5.5977621943539
ENSMUSG00000047731	0.00230909175062077	6.8527806656981	0.0472843422116443	0.962288103484332	0.999992724696631	-5.59776601876841
ENSMUSG00000024807	0.00129885620209258	6.91867410626494	0.0427357717327639	0.965913515933426	0.999992724696631	-5.59777041919254
ENSMUSG00000070136	0.0031956938666049	7.10953895857309	0.0706711052422551	0.943661757361625	0.999992724696631	-5.59777849010688
ENSMUSG00000031636	0.00161388377247551	6.78441530018178	0.0535870556223955	0.957265866044273	0.999992724696631	-5.59778758550285
ENSMUSG00000057541	0.00520040021387747	7.16114726486381	0.113425898202934	0.909696516467018	0.999992724696631	-5.59779297206294
ENSMUSG00000041328	0.00216056020765887	7.03278069116648	0.0396253046731223	0.96839310654588	0.999992724696631	-5.59780577296782
ENSMUSG00000020734	0.00277240549563995	7.13587987730336	0.0634330574989389	0.949423673215128	0.999992724696631	-5.59781736049481
ENSMUSG00000020964	0.00196492648804369	6.82057658253475	0.0552008841946268	0.955980171995744	0.999992724696631	-5.59781841186627
ENSMUSG00000032425	0.00168777246694063	6.98480658860772	0.0524367128992514	0.958182381399175	0.999992724696631	-5.59782274899457
ENSMUSG00000003226	0.00157943693361151	6.89323937620837	0.0445587719642326	0.964460415036419	0.999992724696631	-5.59782764145865
ENSMUSG00000021903	0.00162792679716617	7.01922441982435	0.0393825549719455	0.968586634022636	0.999992724696631	-5.59782845556699
ENSMUSG00000024013	0.00142345091604401	7.11170547428725	0.0388729192113223	0.968992937225092	0.999992724696631	-5.59783174019703
ENSMUSG00000038611	0.00187320641529354	6.92431549724073	0.0421739571399729	0.966361357514861	0.999992724696631	-5.59783376926926
ENSMUSG00000031398	0.0013488267167574	6.97229775702924	0.0395522258163923	0.968451367047354	0.999992724696631	-5.59783444242145
ENSMUSG00000025870	0.00209893752974732	6.84302871640612	0.0521474536263291	0.958412852390728	0.999992724696631	-5.59785584486891
ENSMUSG00000036737	0.00180081428273304	6.9659462898679	0.0390915799757904	0.968818610615014	0.999992724696631	-5.5978570724132
ENSMUSG00000030536	0.00206931083580653	7.08948940745531	0.0437822955377497	0.965079324882173	0.999992724696631	-5.59787612001141
ENSMUSG00000102752	0.00151992183280836	7.06248528545534	0.0383598871989445	0.969401956194275	0.999992724696631	-5.59787785566219
ENSMUSG00000014856	-0.00183218712510058	6.80264401388285	-0.0374397747453556	0.970135543471871	0.999992724696631	-5.59789449243238
ENSMUSG00000063888	0.00169456598161677	6.74478577023797	0.0370314946805611	0.970461065143995	0.999992724696631	-5.59790464729504
ENSMUSG00000020614	0.00182686368689655	6.88342313302767	0.0365109208201074	0.970876125785167	0.999992724696631	-5.59791072253559
ENSMUSG00000001632	0.00303378425707646	7.07728128517063	0.0669393345288342	0.94663211939855	0.999992724696631	-5.59791370764117
ENSMUSG00000004591	0.00167728836602432	6.9450507453289	0.0365175142531225	0.970870868701497	0.999992724696631	-5.59791531396471
ENSMUSG00000091387	0.00170656926425483	7.02322204658732	0.0363194904963301	0.971028757784181	0.999992724696631	-5.59791994931658
ENSMUSG00000037990	0.00135685228113225	6.91110893977514	0.0383846512096854	0.969382212698318	0.999992724696631	-5.59792775855452
ENSMUSG00000038774	0.0019481153670009	6.89500188370438	0.0368969547833646	0.970568334877232	0.999992724696631	-5.59794074588198
ENSMUSG00000030748	0.000520206398232581	6.86920045210199	0.0389545716657646	0.96892783988753	0.999992724696631	-5.5979514233477
ENSMUSG00000048170	0.00132053268132903	6.88239759597305	0.0349883843594083	0.972090109748657	0.999992724696631	-5.59795732954584
ENSMUSG00000040712	0.0021956042804554	7.07612160219303	0.0525704368215857	0.958075836349942	0.999992724696631	-5.59796459204308
ENSMUSG00000021541	0.000961887365802383	6.88651426459901	0.0354490887165304	0.97172276334798	0.999992724696631	-5.59796662084842
ENSMUSG00000097140	0.00158892929227239	7.01222331695414	0.0398890354905424	0.96818285439291	0.999992724696631	-5.59797019480596
ENSMUSG00000025203	0.00236338350651355	6.99283268770125	0.0349492766778121	0.972121292853375	0.999992724696631	-5.59797084418576
ENSMUSG00000070056	0.00129155173146778	6.92142579489337	0.0458347708582386	0.963443395073734	0.999992724696631	-5.59797138126932
ENSMUSG00000062151	0.00202058065943689	6.99573885807209	0.0361520695083934	0.971162247432791	0.999992724696631	-5.59797407727687
ENSMUSG00000026615	0.00164439286788642	6.94535758689325	0.0442018511771763	0.964744904988782	0.999992724696631	-5.59797482465463
ENSMUSG00000020513	0.000961516090588255	6.89197016297274	0.0340436243111395	0.972843440367654	0.999992724696631	-5.59798353184585
ENSMUSG00000073678	0.00238306623221884	6.9180771146101	0.049904828304657	0.960199809046848	0.999992724696631	-5.59798720923772
ENSMUSG00000057469	0.00157205058281473	6.83292316331766	0.0359530719408025	0.971320915062348	0.999992724696631	-5.59799340830067
ENSMUSG00000031788	0.00178947925263095	6.96598155898072	0.0353206187065328	0.971825199364981	0.999992724696631	-5.59800424431765
ENSMUSG00000084088	0.00143853658645465	6.97194406040299	0.0332145343664167	0.973504558209854	0.999992724696631	-5.5980109353666
ENSMUSG00000049327	0.00141659963440066	6.8970160352735	0.0361362845275385	0.971174833301281	0.999992724696631	-5.59801266496126
ENSMUSG00000037405	0.00252373938042449	7.0412554198885	0.0495752924250203	0.960462405126623	0.999992724696631	-5.59802080694978
ENSMUSG00000026991	0.0018055798346408	6.93157424154527	0.0328269480361476	0.973813626533841	0.999992724696631	-5.59802178903325
ENSMUSG00000041481	0.00156386610194392	7.01920425672342	0.0331316189845683	0.973570676096445	0.999992724696631	-5.59802491088902
ENSMUSG00000090093	0.00105149996155429	6.97363412701954	0.0350837753520144	0.972014048468972	0.999992724696631	-5.59802810782545
ENSMUSG00000021540	0.00180709401306256	6.92986083411884	0.0467020819300469	0.96275214880825	0.999992724696631	-5.59802881091125
ENSMUSG00000025007	0.00179242647063305	6.84203066938331	0.0429313135562087	0.965757645389614	0.999992724696631	-5.59802906759996
ENSMUSG00000020866	0.0010621575461327	6.97254519534331	0.0324527946322252	0.974111986931714	0.999992724696631	-5.59803902826759
