"","x"
"7117","darkgreen"
"7118","antiquewhite4"
"7119","paleturquoise"
"7120","midnightblue"
"7121","yellow"
"7122","blue"
"7123","honeydew1"
"7124","mediumpurple3"
"7125","darkolivegreen"
"7126","paleturquoise"
"7127","coral1"
"7128","turquoise"
"7129","lightsteelblue"
"7130","navajowhite2"
"7131","orangered"
"7132","saddlebrown"
"7133","darkslateblue"
"7134","darkgrey"
"7135","indianred4"
"7136","darkviolet"
"7137","lightslateblue"
"7138","green"
"7139","lightslateblue"
"7140","grey60"
"7141","lightpink2"
"7142","honeydew1"
"7143","lightgreen"
"7144","darkturquoise"
"7145","darkgrey"
"7146","lightgreen"
"7147","magenta4"
"7148","pink3"
"7149","mediumorchid"
"7150","greenyellow"
"7151","orangered"
"7152","black"
"7153","honeydew"
"7154","purple"
"7155","magenta"
"7156","lightcyan"
"7157","lightpink4"
"7158","brown4"
"7159","darkturquoise"
"7160","brown"
"7161","thistle"
"7162","purple"
"7163","yellowgreen"
"7164","blue2"
"7165","yellow2"
"7166","magenta"
"7167","orangered"
"7168","plum4"
"7169","darkseagreen3"
"7170","mediumpurple1"
"7171","lightsteelblue1"
"7172","white"
"7173","lightcyan"
"7174","salmon"
"7175","lightsteelblue1"
"7176","lightsteelblue"
"7177","brown"
"7178","saddlebrown"
"7179","yellowgreen"
"7180","sienna3"
"7181","thistle2"
"7182","purple"
"7183","magenta"
"7184","darkred"
"7185","darkseagreen2"
"7186","lavenderblush3"
"7187","darkgreen"
"7188","lightpink2"
"7189","orange"
"7190","plum1"
"7191","darkseagreen4"
"7192","thistle2"
"7193","orangered3"
"7194","magenta"
"7195","blueviolet"
"7196","coral1"
"7197","honeydew1"
"7198","skyblue2"
"7199","skyblue1"
"7200","darkorange"
"7201","darkseagreen3"
"7202","magenta"
"7203","pink"
"7204","orangered4"
"7205","darkorange2"
"7206","turquoise"
"7207","lightsteelblue"
"7208","palevioletred2"
"7209","pink"
"7210","yellow4"
"7211","maroon"
"7212","lightcyan1"
"7213","darkturquoise"
"7214","lavenderblush2"
"7215","coral4"
"7216","pink"
"7217","darkgreen"
"7218","thistle3"
"7219","navajowhite1"
"7220","tan4"
"7221","lightcoral"
"7222","greenyellow"
"7223","ivory"
"7224","thistle2"
"7225","plum"
"7226","brown2"
"7227","lavenderblush2"
"7228","plum1"
"7229","darkmagenta"
"7230","plum1"
"7231","honeydew"
"7232","lightcyan"
"7233","midnightblue"
"7234","orangered"
"7235","coral4"
"7236","midnightblue"
"7237","darkolivegreen"
"7238","violet"
"7239","darkgreen"
"7240","magenta4"
"7241","firebrick3"
"7242","antiquewhite1"
"7243","plum3"
"7244","greenyellow"
"7245","plum3"
"7246","grey60"
"7247","paleturquoise"
"7248","purple"
"7249","brown4"
"7250","coral4"
"7251","paleturquoise"
"7252","darkseagreen2"
"7253","lightsteelblue1"
"7254","red"
"7255","pink"
"7256","purple"
"7257","violet"
"7258","darkseagreen4"
"7259","orangered4"
"7260","darkgreen"
"7261","red"
"7262","salmon"
"7263","lightsteelblue"
"7264","turquoise"
"7265","midnightblue"
"7266","paleturquoise"
"7267","yellow4"
"7268","lightsteelblue1"
"7269","mediumpurple"
"7270","brown2"
"7271","chocolate4"
"7272","salmon"
"7273","orange"
"7274","skyblue3"
"7275","brown4"
"7276","darkolivegreen"
"7277","lightyellow"
"7278","coral4"
"7279","pink3"
"7280","plum1"
"7281","yellowgreen"
"7282","antiquewhite4"
"7283","darkgrey"
"7284","tan"
"7285","antiquewhite1"
"7286","red"
"7287","darkseagreen4"
"7288","blue2"
"7289","magenta4"
"7290","black"
"7291","orangered1"
"7292","skyblue2"
"7293","skyblue"
"7294","skyblue"
"7295","orangered3"
"7296","tan"
"7297","mediumpurple3"
"7298","darkmagenta"
"7299","darkgreen"
"7300","lightpink4"
"7301","darkolivegreen4"
"7302","thistle"
"7303","tan4"
"7304","mediumpurple3"
"7305","deeppink"
"7306","darkslateblue"
"7307","saddlebrown"
"7308","turquoise"
"7309","lightcyan"
"7310","honeydew"
"7311","lavenderblush3"
"7312","black"
"7313","lavenderblush3"
"7314","mistyrose"
"7315","salmon"
"7316","red"
"7317","darkgreen"
"7318","brown"
"7319","darkslateblue"
"7320","coral"
"7321","palevioletred2"
"7322","thistle2"
"7323","paleturquoise"
"7324","purple"
"7325","sienna3"
"7326","violet"
"7327","lightpink4"
"7328","mediumpurple3"
"7329","coral1"
"7330","cyan"
"7331","lightcoral"
"7332","plum3"
"7333","white"
"7334","darkseagreen4"
"7335","turquoise"
"7336","brown"
"7337","coral1"
"7338","red"
"7339","pink"
"7340","greenyellow"
"7341","coral3"
"7342","bisque4"
"7343","skyblue4"
"7344","palevioletred3"
"7345","palevioletred3"
"7346","salmon1"
"7347","pink"
"7348","maroon"
"7349","skyblue2"
"7350","darkslateblue"
"7351","palevioletred1"
"7352","thistle1"
"7353","orange"
"7354","royalblue"
"7355","navajowhite"
"7356","grey60"
"7357","turquoise"
"7358","salmon"
"7359","darkolivegreen"
"7360","tan"
"7361","sienna3"
"7362","paleturquoise"
"7363","darkgreen"
"7364","darkslateblue"
"7365","violet"
"7366","navajowhite1"
"7367","turquoise"
"7368","midnightblue"
"7369","navajowhite1"
"7370","pink"
"7371","yellow4"
"7372","greenyellow"
"7373","orangered4"
"7374","mediumpurple"
"7375","royalblue"
"7376","yellow4"
"7377","magenta"
"7378","green"
"7379","salmon2"
"7380","palevioletred3"
"7381","salmon"
"7382","mediumpurple"
"7383","darkseagreen3"
"7384","lightcyan"
"7385","blue"
"7386","plum"
"7387","magenta"
"7388","sienna3"
"7389","darkturquoise"
"7390","brown4"
"7391","sienna4"
"7392","skyblue3"
"7393","coral1"
"7394","lightsteelblue1"
"7395","darkorange"
"7396","indianred4"
"7397","saddlebrown"
"7398","deeppink"
"7399","lightcyan"
"7400","yellowgreen"
"7401","steelblue"
"7402","antiquewhite1"
"7403","cyan"
"7404","lightpink3"
"7405","firebrick2"
"7406","tan"
"7407","green"
"7408","sienna2"
"7409","paleturquoise"
"7410","honeydew1"
"7411","yellow"
"7412","brown2"
"7413","lightcyan1"
"7414","white"
"7415","lavenderblush1"
"7416","black"
"7417","lightyellow"
"7418","ivory"
"7419","skyblue"
"7420","mediumpurple3"
"7421","lightsteelblue1"
"7422","tan4"
"7423","lightcyan"
"7424","greenyellow"
"7425","mediumpurple2"
"7426","lightyellow"
"7427","navajowhite2"
"7428","greenyellow"
"7429","firebrick4"
"7430","coral1"
"7431","midnightblue"
"7432","brown4"
"7433","black"
"7434","lavenderblush3"
"7435","royalblue"
"7436","lavenderblush3"
"7437","black"
"7438","blue2"
"7439","mediumpurple2"
"7440","antiquewhite4"
"7441","brown2"
"7442","bisque4"
"7443","black"
"7444","darkred"
"7445","palevioletred3"
"7446","floralwhite"
"7447","magenta"
"7448","skyblue2"
"7449","yellow"
"7450","orangered3"
"7451","royalblue"
"7452","palevioletred2"
"7453","cyan"
"7454","coral4"
"7455","darkolivegreen"
"7456","darkseagreen4"
"7457","saddlebrown"
"7458","thistle"
"7459","mediumpurple4"
"7460","tan"
"7461","steelblue"
"7462","skyblue2"
"7463","plum2"
"7464","lightblue3"
"7465","bisque4"
"7466","lightyellow"
"7467","thistle2"
"7468","magenta3"
"7469","pink"
"7470","darkolivegreen"
"7471","mediumpurple2"
"7472","coral3"
"7473","red"
"7474","lightsteelblue"
"7475","black"
"7476","purple"
"7477","lightblue3"
"7478","lightpink3"
"7479","skyblue3"
"7480","red"
"7481","thistle1"
"7482","darkgreen"
"7483","yellow2"
"7484","sienna4"
"7485","palevioletred2"
"7486","lightsteelblue"
"7487","magenta3"
"7488","turquoise"
"7489","firebrick4"
"7490","magenta"
"7491","darkturquoise"
"7492","honeydew"
"7493","salmon"
"7494","indianred2"
"7495","lightgreen"
"7496","black"
"7497","coral2"
"7498","grey60"
"7499","mediumorchid"
"7500","coral"
"7501","royalblue"
"7502","green"
"7503","yellow4"
"7504","antiquewhite2"
"7505","lightyellow"
"7506","tan4"
"7507","yellow"
"7508","purple"
"7509","palevioletred2"
"7510","plum2"
"7511","salmon2"
"7512","green"
"7513","yellow4"
"7514","salmon4"
"7515","navajowhite2"
"7516","darkmagenta"
"7517","blue"
"7518","darkred"
"7519","purple"
"7520","orangered1"
"7521","mediumpurple2"
"7522","maroon"
"7523","red"
"7524","magenta4"
"7525","antiquewhite2"
"7526","lightpink4"
"7527","magenta"
"7528","red"
"7529","midnightblue"
"7530","plum3"
"7531","mediumpurple4"
"7532","green"
"7533","pink3"
"7534","thistle"
"7535","lightsteelblue"
"7536","plum"
"7537","thistle4"
"7538","indianred4"
"7539","honeydew1"
"7540","cyan"
"7541","plum1"
"7542","orangered4"
"7543","lightyellow"
"7544","mistyrose"
"7545","greenyellow"
"7546","darkslateblue"
"7547","thistle1"
"7548","salmon4"
"7549","navajowhite1"
"7550","lightskyblue4"
"7551","black"
"7552","yellow"
"7553","coral"
"7554","lightgreen"
"7555","darkred"
"7556","plum3"
"7557","salmon4"
"7558","lightsteelblue1"
"7559","brown2"
"7560","lightsteelblue"
"7561","darkmagenta"
"7562","lightpink4"
"7563","darkred"
"7564","brown4"
"7565","palevioletred2"
"7566","orangered4"
"7567","yellow4"
"7568","greenyellow"
"7569","red"
"7570","mediumpurple2"
"7571","pink"
"7572","tan"
"7573","darkturquoise"
"7574","grey60"
"7575","orangered4"
"7576","coral3"
"7577","purple"
"7578","darkolivegreen"
"7579","orangered1"
"7580","grey60"
"7581","yellow3"
"7582","mistyrose"
"7583","orangered1"
"7584","darkmagenta"
"7585","mediumpurple2"
"7586","darkred"
"7587","mediumpurple2"
"7588","darkred"
"7589","antiquewhite2"
"7590","indianred3"
"7591","plum1"
"7592","lightsteelblue1"
"7593","lightgreen"
"7594","ivory"
"7595","thistle3"
"7596","magenta"
"7597","orangered"
"7598","coral"
"7599","blue"
"7600","plum1"
"7601","magenta"
"7602","salmon4"
"7603","grey60"
"7604","yellow4"
"7605","magenta"
"7606","red"
"7607","brown"
"7608","turquoise"
"7609","greenyellow"
"7610","firebrick4"
"7611","lightcoral"
"7612","darkgrey"
"7613","ivory"
"7614","thistle1"
"7615","plum"
"7616","orange"
"7617","mediumpurple3"
"7618","salmon2"
"7619","thistle3"
"7620","salmon"
"7621","coral2"
"7622","sienna3"
"7623","yellow3"
"7624","slateblue"
"7625","pink3"
"7626","mediumorchid"
"7627","thistle"
"7628","lightcyan"
"7629","lightgreen"
"7630","plum1"
"7631","blue"
"7632","brown"
"7633","turquoise"
"7634","navajowhite2"
"7635","darkseagreen4"
"7636","orangered1"
"7637","lightblue4"
"7638","lavenderblush3"
"7639","magenta"
"7640","yellow"
"7641","brown"
"7642","darkgreen"
"7643","tan4"
"7644","blue"
"7645","midnightblue"
"7646","lightcyan1"
"7647","black"
"7648","greenyellow"
"7649","tan"
"7650","sienna3"
"7651","black"
"7652","cyan"
"7653","yellow3"
"7654","darkgrey"
"7655","yellow4"
"7656","thistle1"
"7657","grey60"
"7658","thistle"
"7659","coral"
"7660","grey60"
"7661","skyblue"
"7662","greenyellow"
"7663","lightblue3"
"7664","lightcyan1"
"7665","steelblue"
"7666","red"
"7667","blue4"
"7668","sienna2"
"7669","darkseagreen4"
"7670","mediumpurple4"
"7671","magenta3"
"7672","orangered4"
"7673","palevioletred3"
"7674","red"
"7675","darkturquoise"
"7676","blue"
"7677","blue"
"7678","sienna3"
"7679","ivory"
"7680","salmon2"
"7681","darkred"
"7682","skyblue3"
"7683","salmon2"
"7684","mediumpurple2"
"7685","turquoise"
"7686","pink3"
"7687","orange"
"7688","mediumpurple"
"7689","lightcyan1"
"7690","purple"
"7691","lightyellow"
"7692","greenyellow"
"7693","yellowgreen"
"7694","lightslateblue"
"7695","darkseagreen2"
"7696","yellow4"
"7697","brown"
"7698","lightgreen"
"7699","violet"
"7700","honeydew1"
"7701","green"
"7702","midnightblue"
"7703","firebrick3"
"7704","thistle"
"7705","paleturquoise"
"7706","lightskyblue4"
"7707","lightyellow"
"7708","orangered1"
"7709","honeydew"
"7710","lightcyan"
"7711","violet"
"7712","floralwhite"
"7713","black"
"7714","tan"
"7715","deeppink"
"7716","royalblue"
"7717","chocolate4"
"7718","darkgrey"
"7719","mediumpurple2"
"7720","tan"
"7721","turquoise"
"7722","tan4"
"7723","lightcyan1"
"7724","red"
"7725","darkgreen"
"7726","darkseagreen3"
"7727","brown4"
"7728","lightgreen"
"7729","lightcyan"
"7730","floralwhite"
"7731","salmon4"
"7732","palevioletred3"
"7733","plum2"
"7734","pink"
"7735","black"
"7736","purple"
"7737","navajowhite"
"7738","yellowgreen"
"7739","lavenderblush3"
"7740","salmon"
"7741","grey60"
"7742","coral2"
"7743","white"
"7744","palevioletred1"
"7745","orangered1"
"7746","pink"
"7747","mediumpurple"
"7748","purple"
"7749","salmon2"
"7750","antiquewhite4"
"7751","plum2"
"7752","palevioletred3"
"7753","mediumpurple3"
"7754","chocolate4"
"7755","mistyrose"
"7756","lightcyan"
"7757","magenta4"
"7758","darkolivegreen4"
"7759","midnightblue"
"7760","lightpink4"
"7761","darkturquoise"
"7762","tan"
"7763","yellow"
"7764","white"
"7765","plum1"
"7766","skyblue2"
"7767","darkmagenta"
"7768","blue"
"7769","darkmagenta"
"7770","coral1"
"7771","blue"
"7772","darkorange"
"7773","plum1"
"7774","plum4"
"7775","lightgreen"
"7776","mediumpurple3"
"7777","palevioletred3"
"7778","salmon4"
"7779","blueviolet"
"7780","saddlebrown"
"7781","red"
"7782","brown4"
"7783","lightyellow"
"7784","sienna3"
"7785","salmon1"
"7786","lightsteelblue1"
"7787","skyblue3"
"7788","pink3"
"7789","grey60"
"7790","blue"
"7791","greenyellow"
"7792","darkolivegreen2"
"7793","lightyellow"
"7794","blue"
"7795","darkred"
"7796","brown"
"7797","magenta"
"7798","blueviolet"
"7799","salmon4"
"7800","magenta"
"7801","skyblue"
"7802","coral"
"7803","sienna3"
"7804","sienna4"
"7805","white"
"7806","skyblue2"
"7807","darkviolet"
"7808","magenta"
"7809","antiquewhite2"
"7810","lightcoral"
"7811","darkred"
"7812","skyblue"
"7813","skyblue3"
"7814","midnightblue"
"7815","lightcoral"
"7816","floralwhite"
"7817","darkslateblue"
"7818","blue"
"7819","lightblue4"
"7820","sienna3"
"7821","ivory"
"7822","darkred"
"7823","cyan"
"7824","lavenderblush3"
"7825","ivory"
"7826","lavenderblush3"
"7827","sienna4"
"7828","red"
"7829","lightyellow"
"7830","greenyellow"
"7831","cyan"
"7832","darkmagenta"
"7833","orangered1"
"7834","darkslateblue"
"7835","ivory"
"7836","skyblue"
"7837","salmon"
"7838","cyan"
"7839","darkred"
"7840","yellow"
"7841","sienna4"
"7842","blueviolet"
"7843","orangered1"
"7844","antiquewhite2"
"7845","orange"
"7846","mediumpurple2"
"7847","plum1"
"7848","lightblue4"
"7849","darkturquoise"
"7850","plum1"
"7851","orangered4"
"7852","blueviolet"
"7853","darkturquoise"
"7854","yellow"
"7855","palevioletred2"
"7856","turquoise"
"7857","salmon"
"7858","magenta3"
"7859","darkturquoise"
"7860","skyblue2"
"7861","brown4"
"7862","thistle2"
"7863","darkolivegreen2"
"7864","darkseagreen2"
"7865","darkgrey"
"7866","yellow"
"7867","salmon"
"7868","blue"
"7869","orange"
"7870","skyblue"
"7871","plum2"
"7872","palevioletred1"
"7873","lightcyan1"
"7874","green"
"7875","salmon"
"7876","plum1"
"7877","coral3"
"7878","skyblue3"
"7879","orangered4"
"7880","brown2"
"7881","salmon1"
"7882","lavenderblush3"
"7883","skyblue3"
"7884","deeppink"
"7885","pink"
"7886","darkolivegreen4"
"7887","coral2"
"7888","ivory"
"7889","lavenderblush1"
"7890","darkorange"
"7891","royalblue"
"7892","magenta"
"7893","skyblue3"
"7894","lavenderblush1"
"7895","green"
"7896","lightsteelblue"
"7897","coral4"
"7898","navajowhite"
"7899","blue"
"7900","mediumpurple3"
"7901","firebrick3"
"7902","darkgrey"
"7903","darkred"
"7904","turquoise"
"7905","salmon1"
"7906","steelblue"
"7907","darkgreen"
"7908","sienna3"
"7909","coral2"
"7910","bisque4"
"7911","blue4"
"7912","floralwhite"
"7913","salmon2"
"7914","tan"
"7915","plum1"
"7916","deeppink"
"7917","bisque4"
"7918","darkred"
"7919","yellow4"
"7920","steelblue"
"7921","turquoise"
"7922","blue"
"7923","yellow"
"7924","firebrick2"
"7925","darkseagreen4"
"7926","yellow"
"7927","brown4"
"7928","black"
"7929","plum2"
"7930","sienna4"
"7931","purple"
"7932","navajowhite2"
"7933","brown4"
"7934","thistle"
"7935","plum3"
"7936","midnightblue"
"7937","darkolivegreen4"
"7938","blue2"
"7939","darkolivegreen4"
"7940","palevioletred3"
"7941","darkseagreen4"
"7942","brown4"
"7943","maroon"
"7944","white"
"7945","blue"
"7946","chocolate4"
"7947","slateblue"
"7948","lavenderblush3"
"7949","floralwhite"
"7950","chocolate4"
"7951","purple"
"7952","darkred"
"7953","honeydew1"
"7954","green4"
"7955","coral"
"7956","brown2"
"7957","darkgreen"
"7958","saddlebrown"
"7959","orange"
"7960","chocolate4"
"7961","darkorange"
"7962","violet"
"7963","lavenderblush3"
"7964","plum3"
"7965","tan"
"7966","magenta"
"7967","lightyellow"
"7968","darkseagreen2"
"7969","mediumpurple4"
"7970","paleturquoise"
"7971","skyblue"
"7972","cyan"
"7973","pink"
"7974","magenta"
"7975","yellowgreen"
"7976","honeydew1"
"7977","palevioletred3"
"7978","saddlebrown"
"7979","tan4"
"7980","magenta"
"7981","salmon2"
"7982","midnightblue"
"7983","brown"
"7984","antiquewhite4"
"7985","thistle1"
"7986","yellow2"
"7987","salmon4"
"7988","lightpink4"
"7989","brown"
"7990","darkolivegreen4"
"7991","mediumpurple3"
"7992","darkviolet"
"7993","purple"
"7994","bisque4"
"7995","turquoise"
"7996","ivory"
"7997","darkgreen"
"7998","red"
"7999","salmon"
"8000","darkolivegreen"
"8001","darkslateblue"
"8002","ivory"
"8003","brown"
"8004","salmon1"
"8005","plum1"
"8006","palevioletred1"
"8007","midnightblue"
"8008","darkgreen"
"8009","lightcyan1"
"8010","red"
"8011","blue"
"8012","pink"
"8013","sienna3"
"8014","darkturquoise"
"8015","firebrick3"
"8016","sienna3"
"8017","orange"
"8018","lightcyan1"
"8019","brown2"
"8020","turquoise"
"8021","lightyellow"
"8022","maroon"
"8023","skyblue"
"8024","plum1"
"8025","skyblue"
"8026","paleturquoise"
"8027","darkmagenta"
"8028","white"
"8029","magenta4"
"8030","brown4"
"8031","salmon1"
"8032","palevioletred2"
"8033","darkviolet"
"8034","firebrick4"
"8035","greenyellow"
"8036","thistle"
"8037","mediumpurple3"
"8038","indianred4"
"8039","white"
"8040","maroon"
"8041","ivory"
"8042","darkolivegreen2"
"8043","lightpink2"
"8044","orange"
"8045","pink3"
"8046","darkolivegreen4"
"8047","darkred"
"8048","greenyellow"
"8049","turquoise"
"8050","lightcyan1"
"8051","purple"
"8052","orangered3"
"8053","honeydew1"
"8054","lightsteelblue1"
"8055","orange"
"8056","mediumpurple2"
"8057","turquoise"
"8058","floralwhite"
"8059","orangered"
"8060","maroon"
"8061","indianred4"
"8062","yellow"
"8063","paleturquoise"
"8064","brown"
"8065","yellowgreen"
"8066","darkorange"
"8067","yellow"
"8068","green"
"8069","coral2"
"8070","plum1"
"8071","turquoise"
"8072","blue"
"8073","darkolivegreen"
"8074","lightgreen"
"8075","orange"
"8076","brown2"
"8077","floralwhite"
"8078","indianred4"
"8079","darkorange"
"8080","antiquewhite2"
"8081","purple"
"8082","navajowhite1"
"8083","plum3"
"8084","salmon4"
"8085","yellowgreen"
"8086","lightskyblue4"
"8087","darkgrey"
"8088","yellow"
"8089","pink"
"8090","sienna3"
"8091","darkgrey"
"8092","darkred"
"8093","cyan"
"8094","purple"
"8095","lightcyan"
"8096","lightyellow"
"8097","skyblue1"
"8098","thistle4"
"8099","firebrick3"
"8100","darkred"
"8101","blue"
"8102","maroon"
"8103","plum1"
"8104","navajowhite"
"8105","midnightblue"
"8106","skyblue3"
"8107","skyblue3"
"8108","darkgrey"
"8109","darkorange2"
"8110","coral3"
"8111","cyan"
"8112","magenta"
"8113","lightgreen"
"8114","antiquewhite1"
"8115","orangered4"
"8116","plum3"
"8117","brown2"
"8118","saddlebrown"
"8119","yellow2"
"8120","steelblue"
"8121","plum"
"8122","steelblue"
"8123","lavenderblush3"
"8124","skyblue3"
"8125","pink"
"8126","black"
"8127","blueviolet"
"8128","darkslateblue"
"8129","turquoise"
"8130","thistle3"
"8131","coral3"
"8132","darkslateblue"
"8133","orangered4"
"8134","thistle4"
"8135","midnightblue"
"8136","salmon2"
"8137","brown4"
"8138","darkseagreen4"
"8139","magenta"
"8140","darkgrey"
"8141","sienna4"
"8142","mediumpurple"
"8143","sienna2"
"8144","midnightblue"
"8145","darkorange"
"8146","cyan"
"8147","plum2"
"8148","lightpink3"
"8149","pink"
"8150","white"
"8151","lightpink2"
"8152","thistle1"
"8153","orange"
"8154","yellow3"
"8155","lightskyblue4"
"8156","salmon2"
"8157","lightpink4"
"8158","royalblue"
"8159","cyan"
"8160","yellowgreen"
"8161","brown4"
"8162","thistle3"
"8163","salmon"
"8164","sienna3"
"8165","plum"
"8166","antiquewhite2"
"8167","darkgreen"
"8168","midnightblue"
"8169","brown4"
"8170","darkred"
"8171","firebrick3"
"8172","lightpink3"
"8173","salmon"
"8174","coral3"
"8175","ivory"
"8176","red"
"8177","darkorange2"
"8178","floralwhite"
"8179","saddlebrown"
"8180","steelblue"
"8181","magenta"
"8182","salmon4"
"8183","green"
"8184","saddlebrown"
"8185","lightcyan1"
"8186","darkolivegreen1"
"8187","salmon4"
"8188","green"
"8189","greenyellow"
"8190","navajowhite"
"8191","black"
"8192","blueviolet"
"8193","steelblue"
"8194","orangered4"
"8195","yellowgreen"
"8196","brown2"
"8197","thistle"
"8198","green"
"8199","blue"
"8200","sienna3"
"8201","royalblue"
"8202","antiquewhite1"
"8203","darkgrey"
"8204","pink3"
"8205","darkolivegreen"
"8206","floralwhite"
"8207","steelblue"
"8208","lavenderblush1"
"8209","pink4"
"8210","darkslateblue"
"8211","orange"
"8212","lightcyan1"
"8213","white"
"8214","lightsteelblue"
"8215","royalblue"
"8216","slateblue"
"8217","orange"
"8218","brown4"
"8219","yellow2"
"8220","yellow3"
"8221","darkred"
"8222","firebrick3"
"8223","orange"
"8224","floralwhite"
"8225","paleturquoise"
"8226","brown4"
"8227","yellow"
"8228","lightsteelblue1"
"8229","honeydew1"
"8230","white"
"8231","yellow2"
"8232","grey60"
"8233","brown4"
"8234","blue"
"8235","coral2"
"8236","pink"
"8237","coral1"
"8238","steelblue"
"8239","tan"
"8240","maroon"
"8241","navajowhite"
"8242","green4"
"8243","green"
"8244","darkgrey"
"8245","mediumpurple3"
"8246","royalblue"
"8247","coral3"
"8248","salmon"
"8249","midnightblue"
"8250","thistle1"
"8251","thistle2"
"8252","darkgrey"
"8253","brown2"
"8254","magenta"
"8255","magenta"
"8256","blue"
"8257","turquoise"
"8258","green4"
"8259","lightyellow"
"8260","bisque4"
"8261","darkolivegreen"
"8262","thistle2"
"8263","orangered1"
"8264","grey60"
"8265","navajowhite1"
"8266","thistle3"
"8267","coral1"
"8268","antiquewhite2"
"8269","orangered"
"8270","black"
"8271","orange"
"8272","mediumpurple"
"8273","darkorange"
"8274","honeydew"
"8275","lavenderblush3"
"8276","lightcyan"
"8277","darkred"
"8278","green"
"8279","honeydew1"
"8280","salmon4"
"8281","thistle3"
"8282","brown2"
"8283","skyblue"
"8284","orangered1"
"8285","mediumorchid"
"8286","salmon1"
"8287","lightsteelblue"
"8288","honeydew1"
"8289","indianred4"
"8290","brown2"
"8291","pink"
"8292","yellow3"
"8293","skyblue2"
"8294","blue"
"8295","yellow"
"8296","turquoise"
"8297","magenta"
"8298","pink"
"8299","sienna2"
"8300","purple"
"8301","coral3"
"8302","sienna4"
"8303","firebrick3"
"8304","lightpink4"
"8305","white"
"8306","sienna2"
"8307","antiquewhite4"
"8308","darkgreen"
"8309","lightcyan1"
"8310","lightblue3"
"8311","purple"
"8312","coral4"
"8313","thistle2"
"8314","pink"
"8315","royalblue"
"8316","magenta4"
"8317","grey60"
"8318","tan"
"8319","sienna3"
"8320","indianred3"
"8321","mediumpurple4"
"8322","steelblue"
"8323","brown4"
"8324","plum"
"8325","lightsteelblue"
"8326","lavenderblush1"
"8327","cyan"
"8328","orange"
"8329","lightpink4"
"8330","blue"
"8331","greenyellow"
"8332","lightcyan1"
"8333","orangered3"
"8334","darkseagreen2"
"8335","blue"
"8336","magenta4"
"8337","lightpink4"
"8338","lightpink4"
"8339","maroon"
"8340","magenta"
"8341","lightcyan"
"8342","darkmagenta"
"8343","darkturquoise"
"8344","palevioletred1"
"8345","darkgreen"
"8346","skyblue3"
"8347","white"
"8348","skyblue3"
"8349","mediumpurple1"
"8350","indianred4"
"8351","steelblue"
"8352","lightcyan"
"8353","plum3"
"8354","orangered4"
"8355","lightgreen"
"8356","pink4"
"8357","lightpink4"
"8358","darkslateblue"
"8359","darkred"
"8360","lightcoral"
"8361","lightblue4"
"8362","violet"
"8363","indianred4"
"8364","yellowgreen"
"8365","yellow"
"8366","skyblue3"
"8367","darkseagreen3"
"8368","paleturquoise"
"8369","tan"
"8370","thistle2"
"8371","darkgrey"
"8372","lightblue3"
"8373","lightpink3"
"8374","lightsteelblue1"
"8375","mediumpurple4"
"8376","darkolivegreen"
"8377","salmon4"
"8378","mediumpurple1"
"8379","lightpink4"
"8380","skyblue3"
"8381","lightblue4"
"8382","steelblue"
"8383","lightpink2"
"8384","skyblue4"
"8385","black"
"8386","blueviolet"
"8387","greenyellow"
"8388","indianred4"
"8389","darkseagreen3"
"8390","lightblue4"
"8391","magenta"
"8392","orangered4"
"8393","lightcyan"
"8394","antiquewhite2"
"8395","darkgrey"
"8396","yellow4"
"8397","salmon4"
"8398","lavenderblush3"
"8399","skyblue1"
"8400","magenta"
"8401","royalblue"
"8402","white"
"8403","darkgrey"
"8404","coral2"
"8405","lightsteelblue"
"8406","yellowgreen"
"8407","red"
"8408","coral"
"8409","lightsteelblue1"
"8410","coral4"
"8411","palevioletred3"
"8412","orangered"
"8413","darkgrey"
"8414","yellowgreen"
"8415","mediumpurple"
"8416","lightsteelblue1"
"8417","skyblue1"
"8418","green4"
"8419","steelblue"
"8420","blue2"
"8421","blue"
"8422","pink4"
"8423","lightgreen"
"8424","navajowhite"
"8425","tan"
"8426","sienna3"
"8427","coral3"
"8428","darkmagenta"
"8429","blue"
"8430","darkgrey"
"8431","floralwhite"
"8432","ivory"
"8433","floralwhite"
"8434","skyblue2"
"8435","lightpink3"
"8436","lightcyan"
"8437","yellow4"
"8438","lightpink2"
"8439","yellow"
"8440","lightsteelblue1"
"8441","midnightblue"
"8442","darkred"
"8443","lightyellow"
"8444","palevioletred2"
"8445","indianred3"
"8446","skyblue4"
"8447","yellow"
"8448","darkolivegreen4"
"8449","plum1"
"8450","mediumpurple2"
"8451","maroon"
"8452","navajowhite1"
"8453","green"
"8454","salmon1"
"8455","brown"
"8456","grey60"
"8457","darkslateblue"
"8458","midnightblue"
"8459","coral4"
"8460","turquoise"
"8461","darkturquoise"
"8462","darkmagenta"
"8463","tan4"
"8464","darkseagreen3"
"8465","brown"
"8466","turquoise"
"8467","pink3"
"8468","blueviolet"
"8469","coral2"
"8470","darkolivegreen"
"8471","turquoise"
"8472","yellow"
"8473","tan"
"8474","greenyellow"
"8475","coral1"
"8476","turquoise"
"8477","saddlebrown"
"8478","pink"
"8479","honeydew"
"8480","blue2"
"8481","darkmagenta"
"8482","darkolivegreen"
"8483","antiquewhite4"
"8484","greenyellow"
"8485","lightsteelblue1"
"8486","mistyrose"
"8487","skyblue1"
"8488","yellow4"
